"","buyer_id","orderdate","buyer_age","buyer_gender","buyer_annual_income","shop","packaging","city","article_group","article","article_price","recipient_age","recipient_gender","recipient_relation"
"1231","822",2017-11-15 15:21:53,49,"female",63500,"store","no","Münster","sporting goods","Ball",192.99,60,"female","friend"
"1232","75",2017-12-12 00:12:07,23,"male",31000,"online","no","Münster","tickets","Festival",192.99,52,"female","mother"
"1233","529",2017-12-22 16:04:28,40,"female",39500,"store","no","Düsseldorf","tickets","Other tickets",192.99,62,"female","aunt"
"1234","268",2017-01-10 11:27:25,31,"female",38000,"online","yes","Köln","toys","Lego",193.99,37,"female","sister"
"1235","1295",2017-02-15 17:02:31,65,"male",80000,"store","yes","Münster","sporting goods","Other sporting goods",193.99,36,"female","friend"
"1236","508",2017-02-16 09:29:15,39,"male",52500,"store","no","Münster","sporting goods","Stick",193.99,53,"male","friend"
"1237","919",2017-07-22 11:24:46,52,"male",58000,"store","yes","Münster","toys","Lego",193.99,58,"female","sister"
"1238","623",2017-09-13 21:10:13,43,"male",39000,"online","yes","Paderborn","sporting goods","Ball",193.99,57,"female","cousin"
"1239","25",2017-10-15 12:12:12,20,"female",30500,"store","no","Münster","toys","Barbie",193.99,56,"male","father"
"1240","1036",2017-11-16 10:53:02,56,"female",50000,"online","no","Osnabrück","sporting goods","Shorts",193.99,38,"male","other"
"1241","852",2017-11-17 19:46:32,50,"female",60500,"store","no","Münster","tickets","Concert",193.99,47,"female","friend"
"1242","767",2017-11-23 12:23:31,47,"female",60000,"store","no","Düsseldorf","tickets","Festival",193.99,42,"female","friend"
"1243","151",2017-12-17 15:58:19,26,"male",36500,"store","no","Hannover","tickets","Festival",193.99,36,"female","cousin"
"1244","541",2017-12-17 14:16:05,40,"female",51500,"store","yes","Düsseldorf","tickets","Opera",193.99,23,"female","friend"
"1245","136",2017-12-20 13:31:41,25,"female",49500,"online","no","Köln","tickets","Concert",193.99,4,"female","daughter"
"1246","1216",2017-12-21 14:40:59,62,"female",53000,"store","no","Hannover","toys","Other toys",193.99,28,"female","daughter"
"1247","1374",2017-12-22 18:34:04,70,"male",42000,"online","no","Dortmund","tickets","Festival",193.99,111,"female","mother"
"1248","568",2017-11-08 09:57:59,41,"female",48000,"store","no","Hannover","sporting goods","Other sporting goods",194.99,45,"other","undefined"
"1249","620",2017-11-08 10:32:06,43,"female",37500,"store","no","Düsseldorf","tickets","Opera",194.99,59,"female","cousin"
"1250","973",2017-12-14 17:44:51,54,"male",48000,"online","no","Gelsenkirchen","tickets","Concert",194.99,21,"female","daughter"
"1251","789",2017-02-23 01:40:58,48,"female",49500,"online","no","Bielefeld","sporting goods","Trikot",195.99,28,"female","daughter"
"1252","502",2017-05-11 20:57:03,39,"female",43500,"online","no","Köln","sporting goods","Trikot",195.99,23,"other","undefined"
"1253","1342",2017-06-03 04:22:00,68,"female",49000,"online","no","Münster","toys","Lego",195.99,59,"male","brother"
"1254","986",2017-06-09 08:57:57,54,"male",60000,"store","yes","Düsseldorf","other","Other articles",195.99,61,"female","cousin"
"1255","431",2017-09-22 16:20:26,37,"male",36500,"online","no","Essen","tickets","Festival",195.99,39,"female","wife"
"1256","560",2017-10-14 14:27:14,41,"female",40500,"store","no","Osnabrück","toys","Computer and Console game",195.99,56,"female","cousin"
"1257","667",2017-10-16 16:56:13,44,"male",49000,"store","no","Hannover","toys","Barbie",195.99,40,"male","friend"
"1258","791",2017-11-11 09:34:07,48,"female",50500,"store","yes","Münster","tickets","Football",195.99,46,"female","girlfriend"
"1259","372",2017-11-12 16:29:56,35,"female",37000,"store","yes","Osnabrück","tickets","Other tickets",195.99,40,"female","friend"
"1260","537",2017-11-14 20:56:44,40,"other",45500,"online","yes","Osnabrück","sporting goods","Ball",195.99,28,"female","undefined"
"1261","944",2017-12-24 13:58:20,53,"male",53000,"store","yes","Osnabrück","toys","Barbie",195.99,79,"male","father"
"1262","635",2017-02-18 16:26:12,43,"female",49500,"store","no","Münster","tickets","Concert",196.99,50,"male","friend"
"1263","1182",2017-04-08 18:20:03,61,"male",49000,"online","yes","Paderborn","tickets","Other tickets",196.99,75,"male","brother"
"1264","100",2017-11-12 16:32:02,24,"female",34500,"store","yes","Münster","tickets","Football",196.99,69,"male","father"
"1265","1035",2017-12-19 17:21:12,56,"female",49500,"store","no","Hannover","toys","Other toys",196.99,47,"female","friend"
"1266","239",2017-01-09 08:13:14,30,"female",34500,"online","yes","Hannover","sporting goods","Trikot",197.99,67,"female","mother"
"1267","448",2017-02-13 07:40:48,37,"female",53000,"online","no","Paderborn","toys","Other toys",197.99,43,"female","friend"
"1268","766",2017-05-19 21:42:08,47,"female",59500,"online","yes","Hannover","tickets","Comedy",197.99,11,"male","son"
"1269","847",2017-12-06 14:57:48,50,"male",55000,"store","yes","Hannover","toys","Lego",197.99,8,"female","daughter"
"1270","1092",2017-12-15 19:48:29,58,"male",47000,"store","yes","Osnabrück","tickets","Comedy",197.99,36,"female","daughter"
"1271","1488",2017-02-14 11:16:46,78,"female",64000,"store","no","Münster","tickets","Opera",198.99,50,"female","daughter"
"1272","275",2017-04-13 15:30:10,31,"female",49000,"store","yes","Hannover","sporting goods","Trikot",198.99,10,"male","nephew"
"1273","1176",2017-08-23 05:54:46,61,"female",40500,"online","no","Münster","tickets","Concert",198.99,53,"female","friend"
"1274","1380",2017-11-09 14:27:43,70,"female",60500,"store","yes","Hannover","tickets","Festival",198.99,19,"female","friend"
"1275","1009",2017-12-10 19:31:27,55,"female",49500,"store","yes","Münster","tickets","Football",198.99,20,"female","daughter"
"1276","199",2017-12-11 12:47:19,28,"female",42500,"store","no","Münster","toys","Barbie",198.99,76,"female","mother"
"1277","562",2017-12-11 14:22:46,41,"female",41500,"online","no","Hannover","toys","Computer and Console game",198.99,50,"male","brother"
"1278","1080",2017-12-12 13:52:26,57,"female",67500,"store","no","Münster","sporting goods","Stick",198.99,28,"female","daughter"
"1279","1180",2017-02-11 15:49:56,61,"female",45500,"online","yes","Dortmund","toys","Barbie",199.99,24,"female","friend"
"1280","909",2017-04-22 12:49:47,52,"female",47000,"online","yes","Hannover","toys","Barbie",199.99,67,"male","brother"
"1281","1107",2017-05-17 16:41:03,58,"female",70000,"online","yes","Köln","tickets","Festival",199.99,18,"male","friend"
"1282","503",2017-06-10 13:59:42,39,"male",45000,"online","yes","Osnabrück","sporting goods","Trikot",199.99,85,"male","father"
"1283","1254",2017-07-05 05:50:48,63,"female",74500,"online","no","Osnabrück","toys","Lego",199.99,49,"male","cousin"
"1284","1540",2017-08-07 09:09:30,85,"male",77000,"store","yes","Düsseldorf","toys","Barbie",199.99,50,"male","nephew"
"1285","212",2017-08-17 15:39:28,29,"other",33500,"store","no","Hannover","sporting goods","Ball",199.99,43,"female","undefined"
"1286","103",2017-10-08 11:27:28,24,"female",36500,"store","no","Düsseldorf","toys","Lego",199.99,32,"male","cousin"
"1287","645",2017-11-22 15:50:04,43,"female",55500,"store","no","Münster","tickets","Comedy",199.99,46,"female","sister"
"1288","1538",2017-12-19 14:30:47,85,"female",63000,"store","no","Düsseldorf","tickets","Festival",199.99,41,"male","friend"
"1289","1045",2017-12-22 18:56:07,56,"female",60000,"store","no","Münster","toys","Barbie",199.99,50,"male","friend"
"1290","1555",2017-01-11 16:49:00,89,"male",48500,"online","yes","Köln","sporting goods","Trikot",200.99,61,"female","niece"
"1291","1180",2017-01-18 13:07:15,61,"female",45500,"online","yes","Osnabrück","tickets","Festival",200.99,58,"male","husband"
"1292","894",2017-06-21 18:49:19,51,"female",65500,"online","yes","Gelsenkirchen","tickets","Opera",200.99,31,"female","daughter"
"1293","378",2017-07-29 09:25:48,35,"male",42000,"online","no","Düsseldorf","tickets","Comedy",200.99,57,"female","aunt"
"1294","930",2017-11-19 10:11:36,53,"female",39500,"store","yes","Osnabrück","sporting goods","Ball",200.99,38,"male","friend"
"1295","1075",2017-11-23 12:41:30,57,"male",63500,"store","no","Münster","tickets","Concert",200.99,62,"female","girlfriend"
"1296","34",2017-12-08 19:21:03,20,"male",42000,"store","no","Osnabrück","toys","Lego",200.99,35,"female","cousin"
"1297","1371",2017-12-17 06:50:33,69,"male",77000,"online","yes","Osnabrück","sporting goods","Ball",200.99,37,"female","niece"
"1298","37",2017-02-22 09:26:15,20,"female",51000,"store","no","Osnabrück","tickets","Festival",201.99,67,"female","aunt"
"1299","596",2017-06-09 11:15:38,42,"female",38500,"online","no","Düsseldorf","toys","Lego",201.99,72,"female","aunt"
"1300","363",2017-09-14 16:54:55,35,"male",31500,"store","yes","Düsseldorf","toys","Barbie",201.99,29,"male","cousin"
"1301","85",2017-11-30 15:27:48,23,"female",39500,"store","no","Münster","sporting goods","Shorts",201.99,62,"female","mother"
"1302","1518",2017-12-10 16:32:56,81,"male",83500,"store","no","Münster","toys","Lego",201.99,38,"male","nephew"
"1303","187",2017-12-17 09:46:06,27,"male",51000,"store","no","Münster","tickets","Opera",201.99,52,"male","father"
"1304","1508",2017-12-21 16:25:10,80,"female",72000,"online","yes","Köln","tickets","Football",201.99,50,"male","friend"
"1305","1348",2017-12-22 19:27:52,68,"female",63000,"store","no","Münster","other","Other articles",201.99,38,"female","friend"
"1306","820",2017-05-06 08:54:25,49,"female",60500,"online","no","Düsseldorf","toys","Lego",202.99,44,"female","friend"
"1307","682",2017-07-08 18:50:36,44,"male",72000,"online","yes","Münster","tickets","Comedy",202.99,8,"female","daughter"
"1308","462",2017-07-18 02:25:40,38,"female",33500,"online","no","Gelsenkirchen","sporting goods","Trikot",202.99,63,"male","uncle"
"1309","555",2017-09-12 10:40:32,41,"female",35000,"online","no","Hannover","tickets","Comedy",202.99,46,"male","friend"
"1310","244",2017-10-13 19:08:50,30,"female",39500,"store","no","Düsseldorf","sporting goods","Trikot",202.99,67,"male","friend"
"1311","978",2017-11-24 11:18:08,54,"female",52000,"store","yes","Düsseldorf","tickets","Comedy",202.99,57,"male","boyfriend"
"1312","919",2017-11-25 12:21:33,52,"male",58000,"store","no","Düsseldorf","sporting goods","Trikot",202.99,42,"male","brother"
"1313","840",2017-01-24 09:51:54,50,"male",46500,"store","no","Münster","sporting goods","Stick",203.99,45,"other","undefined"
"1314","716",2017-07-18 07:36:43,46,"female",45000,"online","yes","Köln","tickets","Opera",203.99,21,"female","niece"
"1315","1110",2017-10-17 07:52:34,58,"female",72500,"online","no","Dortmund","tickets","Football",203.99,30,"male","son"
"1316","933",2017-11-09 02:48:09,53,"male",42000,"online","yes","Bielefeld","tickets","Opera",203.99,3,"female","niece"
"1317","1285",2017-11-13 14:05:04,65,"female",62000,"store","no","Hannover","sporting goods","Stick",203.99,53,"female","cousin"
"1318","1474",2017-11-21 14:12:36,76,"female",84500,"store","no","Hannover","other","Other articles",203.99,55,"male","friend"
"1319","1421",2017-12-10 06:52:33,72,"female",71000,"online","no","Hannover","tickets","Concert",203.99,75,"female","friend"
"1320","790",2017-12-17 17:39:53,48,"male",50000,"store","yes","Osnabrück","sporting goods","Trikot",203.99,42,"male","friend"
"1321","297",2017-02-15 10:20:41,32,"female",45000,"store","no","Münster","toys","Lego",204.99,77,"male","uncle"
"1322","133",2017-11-08 14:07:10,25,"female",43000,"store","no","Münster","sporting goods","Trikot",204.99,39,"female","sister"
"1323","888",2017-11-14 03:50:59,51,"male",58000,"online","yes","Düsseldorf","sporting goods","Ball",204.99,53,"male","friend"
"1324","848",2017-12-16 11:31:40,50,"female",57000,"store","no","Düsseldorf","tickets","Other tickets",204.99,14,"male","friend"
"1325","424",2017-12-30 16:40:17,36,"male",59000,"store","yes","Osnabrück","tickets","Comedy",204.99,27,"female","sister"
"1326","1506",2017-08-20 18:05:31,80,"female",51500,"store","no","Osnabrück","toys","Computer and Console game",205.99,53,"male","friend"
"1327","1378",2017-08-21 10:25:29,70,"female",57000,"store","yes","Düsseldorf","tickets","Comedy",205.99,63,"female","sister"
"1328","1387",2017-12-11 15:05:12,70,"male",82000,"store","yes","Osnabrück","toys","Lego",205.99,35,"male","son"
"1329","1490",2017-12-11 15:36:34,78,"female",69500,"store","no","Münster","toys","Lego",205.99,65,"male","cousin"
"1330","1186",2017-12-14 08:07:16,61,"female",54000,"online","yes","Köln","tickets","Festival",205.99,12,"female","daughter"
"1331","1400",2017-12-16 10:28:34,71,"male",70500,"store","no","Osnabrück","toys","Other toys",205.99,83,"female","friend"
"1332","534",2017-12-16 18:20:32,40,"male",42500,"store","yes","Münster","tickets","Festival",205.99,46,"female","sister"
"1333","1470",2017-12-22 15:42:42,76,"male",67500,"store","yes","Osnabrück","sporting goods","Trikot",205.99,55,"male","friend"
"1334","504",2017-05-16 15:43:23,39,"female",46500,"store","no","Münster","tickets","Opera",206.99,49,"female","sister"
"1335","1472",2017-12-13 18:05:59,76,"female",70500,"store","no","Osnabrück","sporting goods","Stick",206.99,34,"female","niece"
"1336","851",2017-12-14 00:45:44,50,"male",60000,"online","yes","Münster","tickets","Festival",206.99,61,"female","friend"
"1337","170",2017-12-18 15:53:06,27,"female",31500,"online","yes","Düsseldorf","sporting goods","Trikot",206.99,41,"female","sister"
"1338","711",2017-01-24 16:58:03,46,"female",40000,"online","yes","Essen","tickets","Comedy",207.99,6,"male","nephew"
"1339","1534",2017-02-12 18:55:19,84,"male",79500,"online","no","Hannover","tickets","Opera",207.99,59,"male","nephew"
"1340","784",2017-06-03 22:51:37,48,"other",45000,"online","no","Essen","tickets","Comedy",207.99,35,"female","undefined"
"1341","783",2017-11-09 17:31:03,48,"female",42000,"store","no","Düsseldorf","tickets","Comedy",207.99,24,"female","daughter"
"1342","1219",2017-12-12 18:20:21,62,"male",56000,"store","no","Münster","sporting goods","Shorts",207.99,52,"female","sister"
"1343","626",2017-12-15 17:24:35,43,"female",41500,"store","no","Münster","sporting goods","Shorts",207.99,54,"female","friend"
"1344","443",2017-12-19 07:06:46,37,"male",47500,"online","yes","Paderborn","tickets","Comedy",207.99,35,"female","girlfriend"
"1345","1015",2017-12-20 10:23:21,55,"male",59000,"store","yes","Münster","tickets","Opera",207.99,84,"female","aunt"
"1346","1239",2017-01-01 10:06:10,63,"male",48000,"online","no","Hannover","tickets","Comedy",208.99,66,"female","sister"
"1347","356",2017-01-17 06:44:23,34,"male",55500,"online","no","Bielefeld","sporting goods","Ball",208.99,44,"female","sister"
"1348","32",2017-01-18 05:47:26,20,"female",37500,"online","no","Münster","tickets","Festival",208.99,40,"female","aunt"
"1349","911",2017-02-15 02:02:32,52,"male",51500,"online","yes","Essen","sporting goods","Ball",208.99,55,"female","girlfriend"
"1350","629",2017-02-24 04:27:01,43,"male",43500,"online","yes","Gelsenkirchen","tickets","Comedy",208.99,41,"male","friend"
"1351","816",2017-05-16 02:20:56,49,"female",53000,"online","no","Paderborn","sporting goods","Stick",208.99,44,"female","friend"
"1352","1376",2017-07-22 17:18:55,70,"male",48500,"store","yes","Hannover","tickets","Opera",208.99,65,"male","boyfriend"
"1353","1167",2017-12-12 14:12:24,60,"male",63000,"store","yes","Düsseldorf","sporting goods","Trikot",208.99,34,"male","nephew"
"1354","1059",2017-12-13 10:31:28,57,"male",46000,"store","yes","Osnabrück","sporting goods","Trikot",208.99,71,"female","friend"
"1355","533",2017-12-21 13:37:09,40,"male",42000,"store","yes","Düsseldorf","sporting goods","Other sporting goods",208.99,62,"female","aunt"
"1356","1492",2017-02-17 07:31:47,78,"female",74000,"online","no","Hannover","sporting goods","Other sporting goods",209.99,40,"female","daughter"
"1357","1543",2017-08-07 04:21:40,86,"female",79500,"online","no","Münster","sporting goods","Shorts",209.99,75,"other","undefined"
"1358","222",2017-09-20 00:26:37,29,"female",41500,"online","yes","Essen","sporting goods","Trikot",209.99,25,"female","friend"
"1359","1210",2017-12-10 18:02:30,62,"female",49500,"online","no","Osnabrück","tickets","Comedy",209.99,36,"male","son"
"1360","1138",2017-12-25 08:42:16,59,"female",68000,"online","yes","Paderborn","sporting goods","Other sporting goods",209.99,95,"female","mother"
"1361","1413",2017-08-13 13:22:59,72,"male",60500,"online","yes","Bielefeld","sporting goods","Stick",210.99,45,"female","daughter"
"1362","422",2017-12-27 08:04:09,36,"other",56000,"store","yes","Osnabrück","sporting goods","Trikot",210.99,22,"male","undefined"
